Transaction_ID,Order_ID,Payment_Mode,Amount,Transaction_Status
TXN703212,503784,UPI,208.24,Success
TXN703213,500781,Credit Card,1353.07,Success
TXN703214,504694,,895.93,Failed
TXN703215,504437,Credit Card,1365.94,Success
TXN703216,503965,Debit Card,915.81,Success
TXN703217,503009,Wallet,1216.22,Refunded
TXN703218,501889,UPI,560.51,Failed
TXN703219,504431,Cash,907.52,Success
TXN703220,501213,,1018.86,Failed
TXN703221,500884,UPI,957.66,Success
TXN703222,502314,,538.59,Failed
TXN703223,502507,Cash,1323.79,Success
TXN703224,500641,Cash,551.68,Pending
TXN703225,501613,Credit Card,125.16,Success
TXN703226,500113,,222.42,Success
TXN703227,501030,Wallet,1010.43,Success
TXN703228,504549,Wallet,465.97,Failed
TXN703229,502952,Debit Card,232.29,Failed
TXN703230,502321,Cash,920.28,Success
TXN703231,503992,Cash,360.6,Pending
TXN703232,501741,Cash,621.49,Success
TXN703233,503568,Wallet,800.39,Failed
TXN703234,500286,Wallet,882.3,Failed
TXN703235,502500,Cash,1358.5,Pending
TXN703236,500545,Wallet,571.66,Success
TXN703237,504863,Credit Card,341.9,Success
TXN703238,500340,Wallet,982.2,Success
TXN703239,503556,UPI,151.88,Success
TXN703240,500208,UPI,1367.67,Failed
TXN703241,504850,Cash,513.75,Success
TXN703242,501047,,1326.87,Pending
TXN703243,503210,Cash,167.51,Pending
TXN703244,501374,Debit Card,-11.3,Refunded
TXN703245,504489,Wallet,169.44,Failed
TXN703246,502457,Debit Card,1110.32,Success
TXN703247,504860,Credit Card,283.74,Success
TXN703248,501104,UPI,678.04,Success
TXN703249,502585,Debit Card,486.14,Pending
TXN703250,504763,UPI,1098.24,Success
TXN703251,503297,Cash,533.14,Failed
TXN703252,504695,Debit Card,371.97,Failed
TXN703253,502778,UPI,726.96,Success
TXN703254,502464,Cash,347.04,Refunded
TXN703255,500662,UPI,527.6,Failed
TXN703256,503660,Credit Card,452.67,Success
TXN703257,500311,Credit Card,649.67,Success
TXN703258,501592,,1069.04,Success
TXN703259,504236,Credit Card,311.49,Success
TXN703260,503322,UPI,1190.18,Success
TXN703261,502780,Cash,374.83,Success
TXN703262,502367,UPI,915.5,Failed
TXN703263,504056,UPI,1169.98,Success
TXN703264,502461,Credit Card,1197.62,Failed
TXN703265,503727,UPI,1210.51,Success
TXN703266,504837,Cash,1037.49,Success
TXN703267,503239,Credit Card,972.4,Failed
TXN703268,502489,Cash,561.77,Success
TXN703269,502311,Credit Card,1258.32,Failed
TXN703270,503601,,230.2,Success
TXN703271,501999,UPI,276.79,Success
TXN703272,500487,Cash,960.57,Success
TXN703273,501417,Cash,125.32,Success
TXN703274,503594,UPI,183.64,Pending
TXN703275,504905,,606.99,Success
TXN703276,501412,,947.61,Success
TXN703277,502883,,1391.33,Success
TXN703278,503353,Debit Card,791.01,Success
TXN703279,501272,,262.33,Success
TXN703280,503529,,232.67,Success
TXN703281,501476,Credit Card,659.85,Success
TXN703282,501368,Debit Card,1008.29,Refunded
TXN703283,503755,Debit Card,415.94,Refunded
TXN703284,501183,UPI,167.0,Success
TXN703285,502854,UPI,1038.69,Pending
TXN703286,504207,UPI,657.71,Success
TXN703288,501577,,120.85,Success
TXN703289,504874,Cash,729.48,Refunded
TXN703290,503758,Wallet,1004.53,Success
TXN703291,503684,Cash,344.02,Failed
TXN703292,500109,UPI,1099.85,Success
TXN703293,502237,UPI,-1.15,Success
TXN703294,500252,,396.21,Success
TXN703295,501006,UPI,201.1,Success
TXN703296,504558,Wallet,1073.77,Success
TXN703297,500320,,934.98,Success
TXN703298,502450,Cash,1345.67,Failed
TXN703299,501069,Debit Card,260.61,Success
TXN703300,501638,Debit Card,205.75,Success
TXN703301,503869,Credit Card,266.99,Success
TXN703302,500204,Debit Card,1024.05,Success
TXN703303,503023,Credit Card,368.13,Success
TXN703304,502542,UPI,535.03,Refunded
TXN703305,500728,UPI,458.69,Success
TXN703306,504807,UPI,256.25,Success
TXN703307,503008,UPI,-89.53,Success
TXN703308,500365,UPI,424.24,Failed
TXN703309,500377,,620.86,Success
TXN703310,501989,Debit Card,389.86,Success
TXN703311,503980,Cash,709.91,Failed
TXN703312,503987,UPI,1001.04,Failed
TXN703313,504163,UPI,1091.08,Failed
TXN703314,501037,Cash,-65.2,Failed
TXN703315,503696,Credit Card,731.63,Success
TXN703316,501903,Debit Card,814.22,Failed
TXN703317,504009,Debit Card,1269.02,Failed
TXN703318,503352,Credit Card,282.76,Success
TXN703319,501002,Debit Card,574.73,Success
TXN703320,503281,Cash,989.06,Success
TXN703321,501035,Wallet,1001.5,Success
TXN703322,500652,Debit Card,478.06,Success
TXN703323,500533,Wallet,738.98,Success
TXN703324,503558,Cash,-72.54,Success
TXN703325,502287,Cash,623.39,Success
TXN703326,500266,Cash,1389.54,Success
TXN703327,502616,Cash,121.45,Success
TXN703328,500750,Wallet,754.59,Success
TXN703329,501115,Cash,1058.71,Success
TXN703330,503783,Wallet,906.48,Pending
TXN703331,500366,Cash,913.05,Success
TXN703332,504222,Cash,1054.42,Failed
TXN703333,502728,UPI,1347.64,Success
TXN703334,504797,Debit Card,274.12,Success
TXN703335,500471,Cash,787.08,Success
TXN703336,501612,Cash,828.94,Success
TXN703337,503996,Credit Card,668.8,Pending
TXN703338,500440,UPI,743.14,Success
TXN703339,501128,UPI,1090.61,Success
TXN703340,501574,Wallet,685.13,Pending
TXN703341,501076,UPI,1239.56,Failed
TXN703342,502606,Cash,1349.52,Success
TXN703343,502782,Wallet,864.96,Success
TXN703344,501167,Debit Card,253.67,Success
TXN703345,503134,Debit Card,191.19,Success
TXN703346,504756,Debit Card,994.57,Success
TXN703347,501313,UPI,514.03,Success
TXN703348,503600,Cash,796.49,Success
TXN703349,500780,Cash,1016.87,Success
TXN703350,501773,Wallet,334.69,Success
TXN703351,502007,Debit Card,165.76,Success
TXN703352,501281,Cash,457.44,Success
TXN703353,502871,UPI,567.92,Failed
TXN703354,500421,UPI,670.85,Success
TXN703355,503206,Credit Card,680.61,Failed
TXN703356,503795,Cash,1014.64,Pending
TXN703357,503050,Wallet,871.23,Success
TXN703358,502933,Cash,374.97,Success
TXN703359,501421,,270.49,Failed
TXN703360,504880,Credit Card,378.78,Success
TXN703361,502348,Credit Card,903.58,Pending
TXN703362,501189,Cash,528.29,Failed
TXN703363,502289,Cash,274.18,Success
TXN703364,502077,UPI,504.65,Success
TXN703365,502190,UPI,252.11,Success
TXN703366,500448,Cash,164.9,Success
TXN703367,502236,Debit Card,1179.95,Refunded
TXN703368,501200,UPI,585.96,Success
TXN703369,504357,Cash,1015.71,Pending
TXN703370,500615,Credit Card,884.19,Success
TXN703371,502937,Debit Card,866.72,Pending
TXN703372,503319,Wallet,1089.83,Success
TXN703373,500191,Credit Card,1195.91,Success
TXN703374,502647,Debit Card,499.64,Failed
TXN703375,503699,UPI,238.76,Success
TXN703376,500125,Cash,1310.68,Success
TXN703377,502823,UPI,1288.65,Success
TXN703378,502379,UPI,656.33,Failed
TXN703379,500383,Cash,359.64,Failed
TXN703380,504548,Cash,895.52,Success
TXN703381,502941,Debit Card,889.93,Success
TXN703382,504951,UPI,1167.59,Success
TXN703383,500701,UPI,120.98,Success
TXN703384,502888,Credit Card,1011.67,Success
TXN703385,503889,,1321.81,Pending
TXN703386,501303,UPI,1018.1,Success
TXN703387,504297,Credit Card,197.64,Failed
TXN703388,501170,,1348.01,Success
TXN703389,502153,Debit Card,1092.63,Success
TXN703390,501005,,186.35,Failed
TXN703391,500724,Wallet,622.94,Success
TXN703392,504673,UPI,520.53,Success
TXN703393,504878,UPI,444.59,Success
TXN703394,503629,Wallet,364.45,Success
TXN703395,500329,UPI,256.66,Success
TXN703396,500162,Debit Card,704.23,Failed
TXN703397,502544,Credit Card,178.8,Success
TXN703398,504131,Cash,279.0,Refunded
TXN703399,502648,Wallet,762.72,Success
TXN703400,503441,UPI,627.38,Success
TXN703401,503201,UPI,1279.71,Success
TXN703402,504482,UPI,1164.49,Success
TXN703403,501256,UPI,831.86,Success
TXN703404,504844,Debit Card,225.6,Success
TXN703405,501870,Cash,1384.05,Failed
TXN703406,503446,,191.52,Pending
TXN703407,500296,Cash,462.22,Pending
TXN703408,501106,UPI,1388.47,Success
TXN703409,500422,Wallet,1294.39,Success
TXN703410,503025,Credit Card,1269.33,Success
TXN703411,503531,,1055.75,Success
TXN703412,504516,Cash,364.35,Success
TXN703413,504434,,620.29,Failed
TXN703414,501791,UPI,1175.96,Success
TXN703415,500055,,-81.58,Success
TXN703416,503857,,1300.27,Success
TXN703417,503934,Cash,1322.7,Failed
TXN703418,500982,Debit Card,1343.78,Success
TXN703419,501220,Credit Card,729.81,Success
TXN703420,500747,Credit Card,1147.74,Success
TXN703421,501187,Wallet,202.97,Pending
TXN703422,502713,UPI,1275.94,Success
TXN703423,503774,Credit Card,810.09,Failed
TXN703424,503507,Wallet,580.68,Failed
TXN703426,502990,UPI,156.22,Refunded
TXN703427,504737,UPI,919.37,Success
TXN703428,503639,UPI,1002.89,Failed
TXN703429,500897,Debit Card,739.43,Pending
TXN703430,504465,Debit Card,313.07,Success
TXN703431,504432,Debit Card,545.36,Refunded
TXN703432,504618,Credit Card,1032.38,Success
TXN703433,503920,,226.75,Failed
TXN703434,504300,UPI,1235.27,Pending
TXN703435,504959,Credit Card,1207.32,Refunded
TXN703436,501196,Cash,1177.65,Success
TXN703437,503146,Credit Card,417.4,Failed
TXN703438,502471,,551.72,Success
TXN703439,501054,,1114.1,Success
TXN703440,501670,Wallet,806.15,Success
TXN703441,500999,Wallet,561.58,Refunded
TXN703442,500555,UPI,154.87,Failed
TXN703443,503277,UPI,-74.27,Failed
TXN703444,500560,Wallet,1179.96,Success
TXN703445,500848,Debit Card,1186.51,Success
TXN703446,500518,UPI,1059.25,Pending
TXN703447,500967,UPI,451.63,Failed
TXN703448,502719,UPI,575.89,Success
TXN703449,500481,UPI,1021.78,Success
TXN703450,503158,Debit Card,884.19,Failed
TXN703451,500968,Wallet,146.2,Failed
TXN703452,502626,Cash,877.37,Success
TXN703454,503275,Wallet,1006.5,Success
TXN703455,503313,UPI,755.94,Success
TXN703456,504053,UPI,539.05,Success
TXN703457,501836,Wallet,549.95,Failed
TXN703458,503139,Debit Card,623.07,Failed
TXN703459,501571,UPI,202.24,Success
TXN703460,501405,Wallet,429.61,Refunded
TXN703461,500936,Wallet,476.45,Pending
TXN703462,500987,Credit Card,899.37,Pending
TXN703463,502164,UPI,877.58,Success
TXN703464,502656,UPI,1099.01,Success
TXN703465,503406,UPI,725.64,Pending
TXN703466,503211,Cash,1198.11,Pending
TXN703467,503271,Debit Card,543.76,Pending
TXN703468,500067,Wallet,740.15,Failed
TXN703469,501324,UPI,1005.37,Success
TXN703470,501946,UPI,1174.82,Success
TXN703471,502099,Cash,1331.01,Failed
TXN703472,504970,UPI,492.2,Success
TXN703473,503014,Cash,1281.5,Success
TXN703474,502301,Credit Card,1333.53,Refunded
TXN703475,501753,Credit Card,1371.01,Success
TXN703476,500315,Wallet,234.29,Success
TXN703477,504491,Debit Card,691.74,Success
TXN703478,504646,UPI,932.41,Success
TXN703479,501147,,738.15,Success
TXN703480,500156,UPI,122.13,Success
TXN703481,501608,Cash,483.28,Success
TXN703482,501139,UPI,958.08,Success
TXN703483,503665,Wallet,443.89,Success
TXN703484,501130,Credit Card,375.52,Pending
TXN703485,501810,UPI,795.25,Success
TXN703486,500241,Credit Card,750.94,Refunded
TXN703487,504181,UPI,845.39,Success
TXN703488,503470,UPI,1184.43,Failed
TXN703489,503070,UPI,849.96,Success
TXN703490,500362,Cash,1231.21,Success
TXN703491,502848,UPI,598.07,Failed
TXN703492,502679,Cash,457.08,Success
TXN703493,503363,Cash,703.6,Success
TXN703494,501697,Debit Card,-24.97,Success
TXN703495,502583,Wallet,977.11,Success
TXN703496,501962,Credit Card,846.02,Success
TXN703497,500918,,151.79,Success
TXN703498,502305,Credit Card,749.13,Success
TXN703499,504762,Credit Card,1129.07,Success
TXN703500,501016,Cash,1035.26,Success
TXN703501,503843,UPI,637.15,Pending
TXN703502,504255,,366.51,Success
TXN703503,503973,Wallet,1054.45,Pending
TXN703504,504230,Cash,531.92,Success
TXN703505,502979,Wallet,312.3,Failed
TXN703506,501530,,435.38,Success
TXN703507,500089,,1270.87,Failed
TXN703508,500392,Cash,599.57,Failed
TXN703509,500631,Cash,856.95,Success
TXN703510,500037,Debit Card,249.97,Success
TXN703511,503076,Cash,679.97,Failed
TXN703512,501308,Credit Card,663.25,Success
TXN703514,503394,Credit Card,672.47,Success
TXN703515,500852,Cash,284.42,Success
TXN703516,504948,Debit Card,1253.62,Success
TXN703517,500446,UPI,164.4,Success
TXN703519,504090,Credit Card,1371.24,Failed
TXN703520,503731,Credit Card,1281.04,Success
TXN703521,500504,Credit Card,668.39,Success
TXN703522,504021,Credit Card,574.68,Success
TXN703523,504110,Cash,148.71,Pending
TXN703524,504266,Wallet,1227.26,Failed
TXN703525,503047,UPI,566.35,Pending
TXN703526,501024,UPI,404.88,Success
TXN703527,502142,Debit Card,1034.12,Failed
TXN703528,502992,Credit Card,893.74,Success
TXN703529,501403,UPI,621.76,Success
TXN703530,503033,Cash,429.06,Failed
TXN703531,501957,UPI,1035.59,Success
TXN703532,500418,UPI,904.83,Success
TXN703533,501736,Debit Card,438.36,Success
TXN703534,503130,Debit Card,-21.55,Success
TXN703535,503208,,1209.97,Success
TXN703536,504832,,1151.43,Success
TXN703537,501276,Cash,801.52,Failed
TXN703538,504156,Debit Card,158.77,Success
TXN703539,501207,Cash,450.51,Refunded
TXN703540,501872,Debit Card,970.52,Refunded
TXN703541,504515,Credit Card,750.49,Pending
TXN703542,501677,UPI,247.73,Success
TXN703543,502726,,883.28,Failed
TXN703544,504560,,1215.58,Success
TXN703545,500019,,917.67,Pending
TXN703546,502049,UPI,349.25,Success
TXN703547,502003,Debit Card,-22.53,Success
TXN703548,504542,UPI,459.52,Success
TXN703549,500905,Debit Card,154.17,Failed
TXN703550,504073,Debit Card,-48.93,Success
TXN703551,500480,Debit Card,1166.04,Success
TXN703552,500444,Cash,504.59,Success
TXN703553,504415,UPI,1311.65,Success
TXN703554,500341,Cash,609.75,Success
TXN703555,500033,Cash,835.41,Success
TXN703556,504308,UPI,565.49,Success
TXN703557,501693,,1083.01,Success
TXN703558,503112,UPI,624.24,Success
TXN703559,500849,UPI,1052.79,Failed
TXN703560,501407,Wallet,907.67,Failed
TXN703561,504173,UPI,488.25,Success
TXN703562,501866,UPI,480.47,Success
TXN703563,504615,Wallet,762.39,Success
TXN703564,504669,UPI,649.0,Success
TXN703565,503387,Cash,280.33,Success
TXN703566,500388,Debit Card,1051.91,Failed
TXN703567,504609,UPI,453.42,Success
TXN703568,501563,Wallet,819.53,Success
TXN703569,502642,Wallet,295.73,Success
TXN703570,503823,Credit Card,307.32,Success
TXN703571,504026,Debit Card,1176.86,Success
TXN703572,500544,UPI,1176.25,Failed
TXN703573,501182,Debit Card,987.69,Success
TXN703574,501647,Debit Card,699.11,Pending
TXN703575,501145,Cash,1029.74,Refunded
TXN703576,503841,UPI,1277.94,Success
TXN703577,502748,Wallet,284.3,Success
TXN703578,504290,UPI,779.8,Success
TXN703579,502485,Debit Card,822.68,Refunded
TXN703580,503280,Credit Card,867.13,Failed
TXN703581,501474,,931.48,Success
TXN703582,503904,Debit Card,1341.29,Pending
TXN703583,500787,,718.24,Success
TXN703584,502692,Cash,1107.74,Success
TXN703585,502424,Cash,1378.57,Success
TXN703586,502804,UPI,768.4,Success
TXN703587,501896,Cash,859.4,Refunded
TXN703588,501151,UPI,822.02,Failed
TXN703589,501470,UPI,389.25,Success
TXN703590,501515,UPI,1360.05,Success
TXN703591,500494,UPI,1009.39,Success
TXN703592,500318,UPI,913.96,Success
TXN703593,500962,Debit Card,969.87,Failed
TXN703594,501184,Cash,238.96,Success
TXN703595,501314,UPI,1395.75,Refunded
TXN703596,503427,Cash,1202.79,Failed
TXN703597,502042,Cash,598.87,Failed
TXN703598,503749,Cash,630.72,Failed
TXN703599,500290,UPI,903.32,Success
TXN703600,500893,Debit Card,251.97,Pending
TXN703601,500651,UPI,145.5,Success
TXN703602,502829,Credit Card,1138.99,Success
TXN703603,503808,,185.84,Success
TXN703604,504632,Debit Card,497.54,Success
TXN703605,501152,UPI,298.08,Failed
TXN703606,504517,UPI,966.03,Success
TXN703607,500165,Cash,-37.49,Success
TXN703608,502669,,207.21,Success
TXN703609,501012,Cash,575.27,Success
TXN703610,502134,Cash,1103.58,Success
TXN703611,503492,Wallet,1227.09,Failed
TXN703612,504826,UPI,203.56,Success
TXN703613,502721,UPI,939.03,Success
TXN703614,502718,UPI,698.07,Pending
TXN703615,501051,UPI,846.74,Success
TXN703616,504169,Cash,818.31,Success
TXN703617,504319,Cash,1187.03,Success
TXN703618,501908,,1388.96,Failed
TXN703619,500445,UPI,1399.78,Pending
TXN703620,502758,Cash,307.25,Refunded
TXN703621,501514,Cash,397.61,Failed
TXN703622,504638,Cash,1182.35,Success
TXN703623,502764,UPI,1291.92,Failed
TXN703624,504003,,1162.65,Success
TXN703625,502498,UPI,858.54,Success
TXN703626,504500,Cash,519.01,Success
TXN703627,503525,,1311.52,Failed
TXN703628,503215,UPI,1060.73,Pending
TXN703629,501232,Debit Card,433.56,Success
TXN703630,502709,Wallet,768.28,Success
TXN703631,504116,UPI,408.17,Success
TXN703632,503979,Wallet,271.68,Failed
TXN703634,502349,Credit Card,1100.9,Pending
TXN703635,502324,,714.18,Success
TXN703636,500374,Credit Card,287.05,Pending
TXN703637,504994,Wallet,1232.39,Failed
TXN703638,503288,Wallet,963.83,Success
TXN703639,500805,Wallet,1222.48,Failed
TXN703640,500437,UPI,1202.15,Success
TXN703641,502687,Credit Card,243.97,Success
TXN703642,504827,Cash,435.66,Success
TXN703643,500548,UPI,335.87,Success
TXN703644,500659,,872.16,Success
TXN703645,500219,Wallet,840.91,Success
TXN703646,500851,Cash,347.54,Success
TXN703647,503825,UPI,545.96,Success
TXN703648,503326,Credit Card,1040.1,Success
TXN703649,503650,Wallet,1318.58,Failed
TXN703650,500799,Cash,678.88,Success
TXN703651,504592,Credit Card,807.09,Success
TXN703652,503402,UPI,516.31,Success
TXN703653,501940,Cash,417.11,Success
TXN703654,503178,Cash,431.96,Success
TXN703655,504591,Cash,291.4,Success
TXN703656,500621,Credit Card,612.43,Success
TXN703657,502140,UPI,765.65,Refunded
TXN703658,502975,UPI,564.59,Pending
TXN703659,502251,Cash,865.03,Success
TXN703660,500866,UPI,1120.5,Success
TXN703661,500189,Credit Card,785.55,Success
TXN703662,500965,Credit Card,365.16,Success
TXN703663,503854,,383.89,Success
TXN703664,502387,Cash,482.54,Refunded
TXN703665,504287,Credit Card,146.74,Failed
TXN703666,503356,Debit Card,1123.44,Success
TXN703667,503789,Debit Card,599.15,Refunded
TXN703668,502978,Credit Card,810.15,Pending
TXN703669,501875,Wallet,1177.85,Success
TXN703670,504801,Cash,705.9,Failed
TXN703671,503397,UPI,201.78,Failed
TXN703672,500096,UPI,461.15,Pending
TXN703673,504499,,989.41,Pending
TXN703674,503225,,752.66,Success
TXN703675,503057,Cash,552.78,Success
TXN703676,504606,Debit Card,858.18,Success
TXN703677,503416,Cash,896.22,Failed
TXN703678,503109,Debit Card,622.19,Success
TXN703679,501431,UPI,569.66,Success
TXN703680,504336,Credit Card,668.53,Success
TXN703681,504014,Debit Card,1103.6,Success
TXN703682,501765,Debit Card,896.93,Success
TXN703683,502382,UPI,681.61,Success
TXN703684,504070,UPI,1374.21,Success
TXN703685,502492,Cash,499.52,Success
TXN703686,503793,Cash,526.92,Success
TXN703687,500442,Credit Card,1207.29,Success
TXN703688,502389,Debit Card,894.3,Success
TXN703689,501100,,701.64,Refunded
TXN703690,501520,Wallet,1309.02,Success
TXN703691,500685,Credit Card,1098.35,Success
TXN703692,504862,Cash,278.73,Success
TXN703693,503170,Credit Card,911.14,Success
TXN703694,500996,UPI,860.86,Success
TXN703695,501057,Cash,1293.43,Failed
TXN703696,500064,Wallet,-44.06,Success
TXN703697,503312,Cash,967.81,Success
TXN703698,502815,UPI,623.18,Success
TXN703699,500705,Cash,1303.77,Success
TXN703700,501055,Cash,808.39,Pending
TXN703701,501435,Debit Card,565.89,Success
TXN703702,502122,Wallet,1333.68,Failed
TXN703703,503163,Cash,645.86,Success
TXN703704,502157,Credit Card,797.4,Success
TXN703705,504125,,713.39,Success
TXN703706,503811,Wallet,712.78,Failed
TXN703707,503140,,241.81,Failed
TXN703708,502968,,1097.26,Failed
TXN703709,503612,Cash,257.15,Success
TXN703710,500006,Wallet,1127.68,Success
TXN703711,501304,UPI,839.32,Failed
TXN703712,500179,UPI,1136.99,Success
TXN703713,501180,Cash,1351.43,Success
TXN703714,501690,Cash,1106.86,Success
TXN703715,504024,Cash,630.91,Refunded
TXN703716,500387,,1045.52,Success
TXN703717,504059,Credit Card,687.24,Success
TXN703718,500634,UPI,182.52,Failed
TXN703719,502993,Wallet,675.34,Success
TXN703720,502193,UPI,308.02,Pending
TXN703721,502409,Debit Card,435.7,Success
TXN703722,500401,Wallet,1285.18,Failed
TXN703723,502011,Cash,1119.38,Success
TXN703724,504608,,1299.38,Pending
TXN703725,502351,Cash,672.84,Pending
TXN703726,503564,Wallet,1310.05,Success
TXN703727,504830,UPI,1015.47,Success
TXN703728,502685,,1245.04,Pending
TXN703729,503011,Wallet,278.99,Success
